ID,Group,Date,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime
22,F,04-Apr-17,-23.82912031,-56.29320008,213.579773,2017-04-04T21:47:23Z,,,MF040420171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-04T21:47:23Z
190,O,04/04/2017,-23.83230703,-56.29487503,210.721619,2017-04-04T10:12:33Z,,,MO04042017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-04T10:12:33Z
191,O,04/04/2017,-23.83249369,-56.2941417,205.857437,2017-04-04T10:51:15Z,,,MO04042017 31,20M S,20M S,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-04T10:51:15Z
192,O,04/04/2017,-23.83252957,-56.2918666,204.609329,2017-04-04T11:42:53Z,,,MO04042017 41,ME-50,ME-50,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-04T11:42:53Z
193,O,04/04/2017,-23.83124194,-56.29268627,205.231155,2017-04-04T12:58:06Z,,,MO04042017 61,XTRAS,XTRAS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-04T12:58:06Z
194,O,04/04/2017,-23.83124697,-56.29479197,190.894379,2017-04-05T10:18:47Z,,,MO04042017 71,SS,SS,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-05T10:18:47Z
195,O,04/04/2017,-23.83139298,-56.29536998,210.55426,2017-04-04T09:58:52Z,,,MO040420171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-04T09:58:52Z
24,F,05-Apr-17,-23.82863299,-56.29315599,205.052292,2017-04-05T09:18:41Z,,,MF05042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-05T09:18:41Z
199,O,05/04/2017,-23.83128201,-56.29506304,189.976501,2017-04-05T10:21:23Z,,,MO05042017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-05T10:21:23Z
200,O,05/04/2017,-23.83039998,-56.29728802,201.877975,2017-04-05T11:21:53Z,,,MO05042017 31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-05T11:21:53Z
201,O,05/04/2017,-23.82979397,-56.29451101,208.997406,2017-04-05T14:27:03Z,,,MO05042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-05T14:27:03Z
202,O,05/04/2017,-23.831223,-56.29482198,190.894379,2017-04-05T10:18:27Z,,,MO050420171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-05T10:18:27Z
214,O,06/04/2017,-23.83357001,-56.29780199,188.436218,2017-04-06T19:59:00Z,,,MO06042017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-06T19:59:00Z
215,O,06/04/2017,-23.83152056,-56.29785832,194.192719,2017-04-06T20:25:30Z,,,MO06042017-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-06T20:25:30Z
216,O,06/04/2017,-23.83260299,-56.29692298,193.579742,2017-04-06T19:33:58Z,,,MO060420171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-06T19:33:58Z
232,O,07/04/2017,-23.83068203,-56.29757904,202.833603,2017-04-07T20:26:25Z,,,MO07042017 21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-07T20:26:25Z
233,O,07/04/2017,-23.83089904,-56.29702499,201.274277,2017-04-07T20:41:36Z,,,MO07042017 31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-07T20:41:36Z
234,O,07/04/2017,-23.83052101,-56.29729103,202.487259,2017-04-07T20:09:56Z,,,MO070420171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-07T20:09:56Z
257,O,10/04/2017,-23.82962901,-56.29650598,204.489532,2017-04-10T10:26:15Z,,,MO10042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-10T10:26:15Z
270,O,11/04/2017,-23.83123901,-56.29666398,207.740402,2017-04-11T20:44:06Z,,,MO11042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-11T20:44:06Z
303,O,14/04/2017,-23.82970604,-56.29641102,207.855362,2017-04-14T20:30:44Z,,,MO14042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-14T20:30:44Z
304,O,14/04/2017,-23.82941301,-56.29659198,210.44809,2017-04-14T20:43:26Z,,,MO14042017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-14T20:43:26Z
305,O,14/04/2017,-23.82957696,-56.29688996,215.952087,2017-04-14T21:28:09Z,,,MO14042017-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-14T21:28:09Z
321,O,15/04/2017,-23.829498,-56.296912,208.789413,2017-04-15T10:08:01Z,,,MO15042017-11,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-15T10:08:01Z
322,O,15/04/2017,-23.82956296,-56.29721099,208.656036,2017-04-15T09:46:11Z,,,MO15042017-21,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-15T09:46:11Z
323,O,15/04/2017,-23.82957403,-56.29702901,210.346329,2017-04-15T10:06:08Z,,,MO15042017-31,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-15T10:06:08Z
324,O,15/04/2017,-23.82959398,-56.29720897,208.598221,2017-04-15T14:47:36Z,,,MO15042017-41,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-15T14:47:36Z
325,O,15/04/2017,-23.82962398,-56.297473,208.388336,2017-04-15T14:52:18Z,,,MO15042017-51,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-15T14:52:18Z
326,O,15/04/2017,-23.82962499,-56.29728701,207.418213,2017-04-15T15:53:00Z,,,MO15042017-611,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-15T15:53:00Z
327,O,15/04/2017,-23.82969598,-56.297386,208.489441,2017-04-15T15:25:48Z,,,MO15042017-62,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-04-15T15:25:48Z
MO18042017,O,18/04/2017,-23.83116676,-56.29457278,,2020-04-23T01:29:55Z,,,MO18042017,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2020-04-23T01:29:55Z
113,F,24/04/2017,-23.82162396,-56.28817102,216.343719,2017-02-24T19:29:16Z,,,MF240420171,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-24T19:29:16Z
472,O,26/05/2017,-23.82739297,-56.29444898,214.238892,2017-02-08T18:21:33Z,,,MO26052011,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-02-08T18:21:33Z
127,F,27/05/2017,-23.82510798,-56.28800204,214.605072,2016-05-27T20:29:16Z,,,MF27052017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-05-27T20:29:16Z
146,F,31/07/2017,-23.81801404,-56.29123896,199.85611,2017-03-31T20:38:58Z,,,MF310320175,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-31T20:38:58Z
68,F,16/08/2017,-23.81590012,-56.29709825,,2017-08-16T14:51:42Z,,,MF16082017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-08-16T14:51:42Z
51,F,12/05/2026,-23.82705811,-56.28988839,,2020-04-15T12:43:25Z,,,MF120502162,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2020-04-15T12:43:25Z
128,F,29/02/2017,-23.8178977,-56.29078609,192.67952,2017-03-29T13:32:45Z,,,MF29022017,,,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2017-03-29T13:32:45Z
534,O,31/04/2016,-23.83128804,-56.29470203,196.161255,2016-04-15T13:59:22Z,,,MO310420161,INSECTS ON LEAVES,INSECTS ON LEAVES,,Waypoint,user,,,,,,,,,,,SymbolAndName,,,2016-04-15T13:59:22Z
